Date,Open,High,Low,Close,Adj Close,Volume
1999-01-06,0.350000,0.350000,0.325000,0.350000,0.252754,2193254
1999-01-07,0.360000,0.360000,0.350000,0.350000,0.252754,116329
1999-01-08,0.360000,0.360000,0.350000,0.360000,0.259976,57047
1999-01-11,0.375000,0.375000,0.360000,0.370000,0.267197,392973
1999-01-12,0.385000,0.385000,0.360000,0.380000,0.274419,538560
1999-01-13,0.410000,0.410000,0.390000,0.400000,0.288862,341266
1999-01-14,0.405000,0.405000,0.380000,0.400000,0.288862,560970
1999-01-15,0.410000,0.410000,0.400000,0.400000,0.288862,184739
1999-01-18,0.410000,0.410000,0.405000,0.410000,0.296083,131600
1999-01-19,0.450000,0.450000,0.410000,0.445000,0.321359,235027
1999-01-20,0.455000,0.455000,0.430000,0.450000,0.324970,407593
1999-01-21,0.415000,0.440000,0.410000,0.415000,0.299694,274994
1999-01-22,0.420000,0.420000,0.405000,0.410000,0.296083,18350
1999-01-25,0.420000,0.420000,0.405000,0.410000,0.296083,586903
1999-01-26,null,null,null,null,null,null
1999-01-27,0.390000,0.415000,0.380000,0.390000,0.281640,58192
1999-01-28,0.390000,0.390000,0.380000,0.380000,0.274419,129260
1999-01-29,0.391000,0.415000,0.380000,0.391000,0.282363,222684
1999-02-01,0.420000,0.420000,0.400000,0.420000,0.303305,404004
1999-02-02,0.425000,0.425000,0.415000,0.425000,0.306916,150209
1999-02-03,0.405000,0.405000,0.400000,0.400000,0.288862,162794
1999-02-04,0.410000,0.410000,0.405000,0.410000,0.296083,58455
1999-02-05,0.445000,0.445000,0.420000,0.445000,0.321359,387211
1999-02-08,0.440000,0.440000,0.420000,0.420000,0.303305,166530
1999-02-09,0.400000,0.425000,0.400000,0.400000,0.288862,461135
1999-02-10,0.400000,0.400000,0.400000,0.400000,0.288862,64166
1999-02-11,0.395000,0.395000,0.390000,0.395000,0.285251,173510
1999-02-12,0.375000,0.400000,0.375000,0.375000,0.270808,77171
1999-02-15,0.390000,0.390000,0.380000,0.380000,0.274419,17202
1999-02-16,0.385000,0.385000,0.380000,0.385000,0.278030,34540
1999-02-17,0.380000,0.380000,0.370000,0.380000,0.274419,328024
1999-02-18,0.380000,0.380000,0.375000,0.375000,0.270808,77951
1999-02-19,0.380000,0.380000,0.370000,0.370000,0.267197,62472
1999-02-22,0.375000,0.375000,0.360000,0.360000,0.259976,4400
1999-02-23,0.375000,0.375000,0.360000,0.370000,0.267197,38300
1999-02-24,0.350000,0.370000,0.350000,0.350000,0.252754,124700
1999-02-25,0.320000,0.350000,0.320000,0.320000,0.231090,212112
1999-02-26,0.355000,0.355000,0.310000,0.355000,0.256365,256908
1999-03-01,0.350000,0.350000,0.335000,0.350000,0.252754,97717
1999-03-02,0.345000,0.345000,0.335000,0.335000,0.241922,82436
1999-03-03,0.340000,0.340000,0.335000,0.335000,0.241922,69850
1999-03-04,0.350000,0.350000,0.335000,0.335000,0.241922,37023
1999-03-05,0.370000,0.370000,0.350000,0.370000,0.267197,6500
1999-03-08,0.385000,0.385000,0.370000,0.380000,0.274419,95000
1999-03-09,0.360000,0.360000,0.340000,0.350000,0.252754,38092
1999-03-10,0.350000,0.350000,0.340000,0.350000,0.252754,38956
1999-03-11,0.360000,0.360000,0.340000,0.355000,0.256365,23370
1999-03-12,0.360000,0.360000,0.355000,0.355000,0.256365,54423
1999-03-15,0.370000,0.370000,0.350000,0.360000,0.259976,124260
1999-03-16,0.350000,0.350000,0.340000,0.340000,0.245533,16258
1999-03-17,0.345000,0.345000,0.340000,0.345000,0.249143,12874
1999-03-18,0.345000,0.345000,0.340000,0.340000,0.245533,67539
1999-03-19,0.340000,0.340000,0.335000,0.340000,0.245533,9980
1999-03-22,0.345000,0.345000,0.340000,0.345000,0.249143,16460
1999-03-23,0.340000,0.340000,0.335000,0.335000,0.241922,14181
1999-03-24,0.335000,0.335000,0.335000,0.335000,0.241922,50000
1999-03-25,0.335000,0.335000,0.310000,0.320000,0.231090,348673
1999-03-26,0.330000,0.330000,0.320000,0.320000,0.231090,61456
1999-03-29,0.330000,0.330000,0.320000,0.320000,0.231090,41440
1999-03-30,0.330000,0.330000,0.320000,0.320000,0.231090,139803
1999-03-31,0.339000,0.339000,0.320000,0.339000,0.244810,164215
1999-04-01,0.330000,0.330000,0.320000,0.330000,0.238311,78159
1999-04-02,null,null,null,null,null,null
1999-04-05,null,null,null,null,null,null
1999-04-06,0.325000,0.325000,0.325000,0.325000,0.234700,20176
1999-04-07,0.325000,0.325000,0.325000,0.325000,0.234700,3900
1999-04-08,0.340000,0.340000,0.325000,0.340000,0.245533,11240
1999-04-09,0.330000,0.330000,0.325000,0.325000,0.234700,53765
1999-04-12,0.325000,0.325000,0.320000,0.320000,0.231090,71212
1999-04-13,0.320000,0.320000,0.320000,0.320000,0.231090,290637
1999-04-14,0.320000,0.340000,0.320000,0.320000,0.231090,23682
1999-04-15,0.340000,0.340000,0.330000,0.330000,0.238311,104496
1999-04-16,0.330000,0.330000,0.330000,0.330000,0.238311,8513
1999-04-19,0.340000,0.340000,0.325000,0.330000,0.238311,143244
1999-04-20,0.345000,0.345000,0.330000,0.345000,0.249143,23756
1999-04-21,0.360000,0.360000,0.355000,0.360000,0.259976,90118
1999-04-22,0.380000,0.380000,0.365000,0.370000,0.267197,293828
1999-04-23,0.375000,0.375000,0.360000,0.360000,0.259976,49182
1999-04-26,0.370000,0.370000,0.360000,0.370000,0.267197,8720
1999-04-27,0.345000,0.370000,0.345000,0.345000,0.249143,99759
1999-04-28,0.350000,0.350000,0.345000,0.350000,0.252754,52192
1999-04-29,0.350000,0.350000,0.345000,0.350000,0.252754,305360
1999-04-30,0.360000,0.360000,0.345000,0.360000,0.259976,73853
1999-05-03,0.360000,0.360000,0.360000,0.360000,0.259976,6414
1999-05-04,0.360000,0.360000,0.345000,0.355000,0.256365,122173
1999-05-05,0.360000,0.360000,0.360000,0.360000,0.259976,61620
1999-05-06,0.360000,0.360000,0.355000,0.360000,0.259976,73998
1999-05-07,0.375000,0.375000,0.365000,0.365000,0.263586,174550
1999-05-10,0.365000,0.365000,0.355000,0.355000,0.256365,55100
1999-05-11,0.350000,0.350000,0.330000,0.335000,0.241922,153587
1999-05-12,0.335000,0.335000,0.330000,0.330000,0.238311,50520
1999-05-13,0.330000,0.330000,0.330000,0.330000,0.238311,55000
1999-05-14,0.330000,0.330000,0.330000,0.330000,0.238311,38800
1999-05-17,0.330000,0.330000,0.330000,0.330000,0.238311,0
1999-05-18,0.330000,0.330000,0.320000,0.320000,0.231090,2561
1999-05-19,0.325000,0.325000,0.325000,0.325000,0.234700,16820
1999-05-20,0.360000,0.360000,0.330000,0.350000,0.252754,226030
1999-05-21,0.370000,0.370000,0.350000,0.370000,0.267197,180407
1999-05-24,0.370000,0.370000,0.360000,0.365000,0.263586,120100
1999-05-25,0.365000,0.365000,0.365000,0.365000,0.263586,1300
1999-05-26,0.360000,0.360000,0.345000,0.345000,0.249143,81900
1999-05-27,0.340000,0.340000,0.335000,0.335000,0.241922,52431
1999-05-28,0.335000,0.335000,0.320000,0.330000,0.238311,102454
1999-05-31,0.330000,0.330000,0.330000,0.330000,0.238311,0
1999-06-01,0.330000,0.330000,0.330000,0.330000,0.238311,0
1999-06-02,0.335000,0.375000,0.335000,0.335000,0.241922,273645
1999-06-03,0.350000,0.350000,0.330000,0.345000,0.249143,619417
1999-06-04,0.350000,0.350000,0.345000,0.345000,0.249143,443488
1999-06-07,0.345000,0.345000,0.345000,0.345000,0.249143,370000
1999-06-08,0.350000,0.350000,0.340000,0.350000,0.252754,282596
1999-06-09,0.345000,0.345000,0.340000,0.340000,0.245533,145201
1999-06-10,0.340000,0.340000,0.325000,0.325000,0.234700,41802
1999-06-11,0.340000,0.340000,0.330000,0.330000,0.238311,124046
1999-06-14,null,null,null,null,null,null
1999-06-15,0.345000,0.345000,0.330000,0.330000,0.238311,148621
1999-06-16,0.345000,0.345000,0.330000,0.345000,0.249143,458999
1999-06-17,0.345000,0.345000,0.335000,0.345000,0.249143,113938
1999-06-18,0.350000,0.350000,0.335000,0.345000,0.249143,108250
1999-06-21,0.350000,0.350000,0.340000,0.340000,0.245533,17527
1999-06-22,0.335000,0.335000,0.335000,0.335000,0.241922,27050
1999-06-23,0.340000,0.340000,0.330000,0.330000,0.238311,81400
1999-06-24,0.335000,0.335000,0.330000,0.330000,0.238311,107831
1999-06-25,0.330000,0.330000,0.330000,0.330000,0.238311,2400
1999-06-28,0.340000,0.340000,0.330000,0.340000,0.245533,23240
1999-06-29,0.350000,0.350000,0.340000,0.350000,0.252754,55294
1999-06-30,0.350000,0.350000,0.330000,0.340000,0.245533,129029
1999-07-01,0.340000,0.340000,0.335000,0.340000,0.245533,800
1999-07-02,0.350000,0.350000,0.340000,0.340000,0.245533,2639
1999-07-05,0.340000,0.340000,0.340000,0.340000,0.245533,3640
1999-07-06,0.340000,0.340000,0.335000,0.340000,0.245533,33720
1999-07-07,0.340000,0.340000,0.335000,0.335000,0.241922,183800
1999-07-08,0.335000,0.335000,0.335000,0.335000,0.241922,8292
1999-07-09,0.335000,0.335000,0.325000,0.325000,0.234700,28155
1999-07-12,0.350000,0.350000,0.330000,0.350000,0.252754,140411
1999-07-13,0.350000,0.350000,0.350000,0.350000,0.252754,79726
1999-07-14,0.360000,0.360000,0.350000,0.350000,0.252754,51060
1999-07-15,0.370000,0.370000,0.360000,0.365000,0.263586,47100
1999-07-16,0.500000,0.500000,0.380000,0.490000,0.353856,245700
1999-07-19,0.450000,0.490000,0.440000,0.450000,0.324970,188320
1999-07-20,0.410000,0.460000,0.410000,0.410000,0.296083,63811
1999-07-21,0.430000,0.430000,0.400000,0.430000,0.310527,61400
1999-07-22,0.450000,0.450000,0.430000,0.430000,0.310527,102830
1999-07-23,0.470000,0.470000,0.430000,0.470000,0.339413,190713
1999-07-26,0.460000,0.460000,0.450000,0.450000,0.324970,77046
1999-07-27,0.470000,0.470000,0.460000,0.470000,0.339413,10948
1999-07-28,0.470000,0.470000,0.450000,0.470000,0.339413,56493
1999-07-29,0.430000,0.470000,0.430000,0.430000,0.310527,49488
1999-07-30,0.450000,0.450000,0.425000,0.445000,0.321359,10959
1999-08-02,0.440000,0.440000,0.430000,0.440000,0.317748,24160
1999-08-03,0.450000,0.450000,0.430000,0.450000,0.324970,7300
1999-08-04,0.470000,0.470000,0.450000,0.470000,0.339413,46711
1999-08-05,0.510000,0.550000,0.480000,0.510000,0.368299,412301
1999-08-06,0.590000,0.590000,0.520000,0.570000,0.411628,230950
1999-08-09,0.600000,0.600000,0.530000,0.590000,0.426071,467663
1999-08-10,0.600000,0.600000,0.530000,0.600000,0.433293,167949
1999-08-11,0.620000,0.620000,0.580000,0.600000,0.433293,101700
1999-08-12,0.600000,0.600000,0.560000,0.600000,0.433293,31067
1999-08-13,0.580000,0.580000,0.580000,0.580000,0.418850,9334
1999-08-16,0.510000,0.550000,0.500000,0.510000,0.368299,51910
1999-08-17,0.550000,0.550000,0.510000,0.530000,0.382742,22140
1999-08-18,0.530000,0.530000,0.510000,0.510000,0.368299,118882
1999-08-19,0.530000,0.570000,0.530000,0.530000,0.382742,160915
1999-08-20,0.610000,0.610000,0.540000,0.610000,0.440514,214572
1999-08-23,0.640000,0.640000,0.600000,0.620000,0.447736,110699
1999-08-24,0.600000,0.600000,0.590000,0.590000,0.426071,28500
1999-08-25,0.580000,0.580000,0.560000,0.560000,0.404407,71520
1999-08-26,0.550000,0.550000,0.550000,0.550000,0.397185,36500
1999-08-27,0.550000,0.550000,0.540000,0.540000,0.389964,31911
1999-08-30,0.540000,0.540000,0.520000,0.520000,0.375520,51900
1999-08-31,0.550000,0.550000,0.520000,0.550000,0.397185,92217
1999-09-01,0.520000,0.550000,0.520000,0.520000,0.375520,15056
1999-09-02,0.550000,0.550000,0.520000,0.530000,0.382742,28340
1999-09-03,0.540000,0.540000,0.540000,0.540000,0.389964,14200
1999-09-06,0.550000,0.550000,0.540000,0.550000,0.397185,30111
1999-09-07,0.540000,0.540000,0.540000,0.540000,0.389964,35800
1999-09-08,0.550000,0.550000,0.540000,0.540000,0.389964,95700
1999-09-09,0.540000,0.540000,0.540000,0.540000,0.389964,24500
1999-09-10,0.560000,0.560000,0.540000,0.560000,0.404407,25080
1999-09-13,0.580000,0.580000,0.570000,0.580000,0.418850,76560
1999-09-14,0.580000,0.580000,0.560000,0.560000,0.404407,210680
1999-09-15,0.560000,0.560000,0.540000,0.540000,0.389964,20700
1999-09-16,0.520000,0.567000,0.520000,0.520000,0.375520,19440
1999-09-17,0.530000,0.530000,0.520000,0.530000,0.382742,29450
1999-09-20,0.540000,0.540000,0.520000,0.520000,0.375520,69779
1999-09-21,0.530000,0.530000,0.520000,0.530000,0.382742,27740
1999-09-22,0.500000,0.530000,0.500000,0.500000,0.361077,130246
1999-09-23,0.510000,0.510000,0.490000,0.510000,0.368299,44013
1999-09-24,0.500000,0.500000,0.490000,0.490000,0.353856,20150
1999-09-27,0.530000,0.530000,0.490000,0.520000,0.375520,34323
1999-09-28,0.510000,0.510000,0.510000,0.510000,0.368299,21860
1999-09-29,0.560000,0.560000,0.540000,0.550000,0.397185,140320
1999-09-30,0.560000,0.560000,0.550000,0.560000,0.404407,76529
1999-10-01,0.560000,0.560000,0.530000,0.530000,0.382742,98956
1999-10-04,0.540000,0.550000,0.520000,0.520000,0.375520,98869
1999-10-05,0.550000,0.560000,0.520000,0.520000,0.375520,123876
1999-10-06,0.527000,0.560000,0.520000,0.520000,0.375520,7000
1999-10-07,0.538000,0.550000,0.530000,0.530000,0.382742,33465
1999-10-08,0.550000,0.550000,0.530000,0.540000,0.389964,28485
1999-10-11,0.530000,0.540000,0.520000,0.520000,0.375520,56484
1999-10-12,0.529000,0.550000,0.520000,0.530000,0.382742,80640
1999-10-13,0.530000,0.540000,0.520000,0.520000,0.375520,78857
1999-10-14,0.540000,0.550000,0.540000,0.550000,0.397185,16120
1999-10-15,0.550000,0.550000,0.540000,0.540000,0.389964,22800
1999-10-18,0.520000,0.520000,0.500000,0.500000,0.361077,185540
1999-10-19,0.520000,0.520000,0.500000,0.520000,0.375520,53200
1999-10-20,0.530000,0.550000,0.530000,0.540000,0.389964,34600
1999-10-21,0.540000,0.560000,0.540000,0.550000,0.397185,54900
1999-10-22,0.540000,0.570000,0.540000,0.550000,0.397185,4456
1999-10-25,0.550000,0.560000,0.530000,0.530000,0.382742,41130
1999-10-26,0.530000,0.620000,0.530000,0.600000,0.433293,468101
1999-10-27,0.610000,0.650000,0.610000,0.650000,0.469401,322279
1999-10-28,0.655000,0.670000,0.630000,0.630000,0.454957,136472
1999-10-29,0.640000,0.650000,0.630000,0.650000,0.469401,288622
1999-11-01,0.700000,0.730000,0.690000,0.730000,0.527173,54430
1999-11-02,0.720000,0.760000,0.720000,0.730000,0.527173,142097
1999-11-03,0.730000,0.730000,0.700000,0.700000,0.505508,20555
1999-11-04,0.700000,0.700000,0.690000,0.700000,0.505508,14000
1999-11-05,0.700000,0.700000,0.620000,0.620000,0.447736,138127
1999-11-08,0.610000,0.700000,0.600000,0.670000,0.483844,79813
1999-11-09,0.649000,0.690000,0.640000,0.690000,0.498287,33800
1999-11-10,0.690000,0.720000,0.690000,0.720000,0.519951,52600
1999-11-11,0.720000,0.750000,0.720000,0.750000,0.541616,74655
1999-11-12,0.750000,0.750000,0.720000,0.740000,0.534395,62001
1999-11-15,0.740000,0.740000,0.720000,0.720000,0.519951,125499
1999-11-16,0.700000,0.710000,0.700000,0.710000,0.512730,65153
1999-11-17,0.710000,0.720000,0.700000,0.720000,0.519951,66389
1999-11-18,0.730000,0.730000,0.720000,0.720000,0.519951,11107
1999-11-19,0.720000,0.730000,0.700000,0.700000,0.505508,25094
1999-11-22,0.711000,0.720000,0.710000,0.710000,0.512730,124639
1999-11-23,0.720000,0.720000,0.700000,0.700000,0.505508,164200
1999-11-24,0.710000,0.720000,0.710000,0.720000,0.519951,73880
1999-11-25,0.717000,0.730000,0.717000,0.720000,0.519951,103880
1999-11-26,0.708000,0.730000,0.708000,0.720000,0.519951,15100
1999-11-29,0.740000,0.740000,0.710000,0.720000,0.519951,200560
1999-11-30,0.750000,0.750000,0.700000,0.700000,0.505508,299310
1999-12-01,0.709000,0.710000,0.670000,0.700000,0.505508,86870
1999-12-02,0.700000,0.700000,0.690000,0.690000,0.498287,36625
1999-12-03,0.670000,0.690000,0.670000,0.670000,0.483844,137050
1999-12-06,0.670000,0.670000,0.640000,0.640000,0.462179,230914
1999-12-07,0.640000,0.650000,0.640000,0.650000,0.469401,13200
1999-12-08,0.650000,0.650000,0.620000,0.620000,0.447736,255200
1999-12-09,0.614000,0.620000,0.610000,0.620000,0.447736,79694
1999-12-10,0.640000,0.640000,0.640000,0.640000,0.462179,1200
1999-12-13,0.620000,0.640000,0.620000,0.630000,0.454957,37440
1999-12-14,0.630000,0.630000,0.620000,0.620000,0.447736,48388
1999-12-15,0.630000,0.630000,0.620000,0.630000,0.454957,36231
1999-12-16,0.620000,0.660000,0.620000,0.660000,0.476622,174201
1999-12-17,0.670000,0.720000,0.660000,0.710000,0.512730,209165
1999-12-20,0.710000,0.710000,0.690000,0.690000,0.498287,5600
1999-12-21,0.669000,0.730000,0.669000,0.680000,0.491065,131357
1999-12-22,0.680000,0.730000,0.680000,0.720000,0.519951,83132
1999-12-23,0.720000,0.740000,0.690000,0.740000,0.534395,107488
1999-12-24,0.750000,0.750000,0.730000,0.750000,0.541616,18400
1999-12-27,null,null,null,null,null,null
1999-12-28,null,null,null,null,null,null
1999-12-29,0.750000,0.750000,0.750000,0.750000,0.541616,0
1999-12-30,0.740000,0.740000,0.700000,0.700000,0.505508,22350
1999-12-31,null,null,null,null,null,null
2000-01-03,null,null,null,null,null,null
2000-01-04,0.750000,0.750000,0.700000,0.700000,0.505508,18204
2000-01-05,0.700000,0.700000,0.690000,0.700000,0.505508,140842
2000-01-06,0.706000,0.720000,0.690000,0.690000,0.498287,35600
2000-01-07,0.680000,0.690000,0.660000,0.660000,0.476622,12807
2000-01-10,0.670000,0.670000,0.650000,0.660000,0.476622,53289
2000-01-11,0.658000,0.660000,0.658000,0.660000,0.476622,6436
2000-01-12,0.680000,0.680000,0.650000,0.680000,0.491065,16435
2000-01-13,0.680000,0.690000,0.680000,0.690000,0.498287,25244
2000-01-14,0.690000,0.690000,0.690000,0.690000,0.498287,1650
2000-01-17,0.700000,0.730000,0.700000,0.720000,0.519951,50200
2000-01-18,0.720000,0.740000,0.710000,0.740000,0.534395,141167
2000-01-19,0.730000,0.730000,0.690000,0.690000,0.498287,48200
2000-01-20,0.700000,0.700000,0.700000,0.700000,0.505508,16820
2000-01-21,0.714000,0.714000,0.700000,0.700000,0.505508,84600
2000-01-24,0.710000,0.710000,0.660000,0.660000,0.476622,93764
2000-01-25,0.670000,0.670000,0.660000,0.660000,0.476622,170620
2000-01-26,0.660000,0.660000,0.660000,0.660000,0.476622,0
2000-01-27,0.650000,0.660000,0.650000,0.660000,0.476622,98163
2000-01-28,0.640000,0.650000,0.640000,0.650000,0.469401,23000
2000-01-31,0.660000,0.660000,0.600000,0.610000,0.440514,105500
2000-02-01,0.620000,0.630000,0.620000,0.630000,0.454957,29600
2000-02-02,0.636000,0.640000,0.630000,0.630000,0.454957,42897
2000-02-03,0.650000,0.650000,0.630000,0.630000,0.454957,6182
2000-02-04,0.650000,0.650000,0.630000,0.630000,0.454957,5838
2000-02-07,0.670000,0.670000,0.620000,0.640000,0.462179,71600
2000-02-08,0.620000,0.640000,0.570000,0.600000,0.433293,125000
2000-02-09,0.610000,0.680000,0.610000,0.650000,0.469401,19029
2000-02-10,0.660000,0.700000,0.660000,0.680000,0.491065,152763
2000-02-11,0.700000,0.700000,0.700000,0.700000,0.505508,114717
2000-02-14,0.700000,0.700000,0.690000,0.690000,0.498287,89332
2000-02-15,0.670000,0.670000,0.640000,0.650000,0.469401,123000
2000-02-16,0.660000,0.680000,0.660000,0.680000,0.491065,136544
2000-02-17,0.680000,0.680000,0.600000,0.600000,0.433293,229711
2000-02-18,0.620000,0.670000,0.620000,0.670000,0.483844,28401
2000-02-21,0.631000,0.680000,0.631000,0.670000,0.483844,39113
2000-02-22,0.640000,0.670000,0.640000,0.670000,0.483844,202566
2000-02-23,0.670000,0.670000,0.660000,0.670000,0.483844,48461
2000-02-24,0.660000,0.660000,0.620000,0.620000,0.447736,86471
2000-02-25,0.620000,0.650000,0.600000,0.630000,0.454957,226561
2000-02-28,0.630000,0.630000,0.610000,0.610000,0.440514,35000
2000-02-29,0.630000,0.630000,0.600000,0.630000,0.454957,174000
2000-03-01,0.630000,0.660000,0.630000,0.660000,0.476622,46000
2000-03-02,0.630000,0.650000,0.610000,0.650000,0.469401,166667
2000-03-03,0.630000,0.630000,0.600000,0.600000,0.433293,13040
2000-03-06,0.630000,0.630000,0.600000,0.600000,0.433293,46092
2000-03-07,0.610000,0.610000,0.600000,0.600000,0.433293,22080
2000-03-08,0.597000,0.600000,0.597000,0.600000,0.433293,22478
2000-03-09,0.600000,0.620000,0.600000,0.620000,0.447736,18450
2000-03-10,0.590000,0.590000,0.590000,0.590000,0.426071,10000
2000-03-13,0.590000,0.590000,0.540000,0.540000,0.389964,59800
2000-03-14,0.520000,0.540000,0.480000,0.500000,0.361077,159203
2000-03-15,0.500000,0.500000,0.450000,0.450000,0.324970,58178
2000-03-16,0.450000,0.450000,0.390000,0.400000,0.288862,248755
2000-03-17,0.440000,0.500000,0.430000,0.480000,0.346634,161030
2000-03-20,0.500000,0.500000,0.500000,0.500000,0.361077,112000
2000-03-21,0.500000,0.540000,0.500000,0.540000,0.389964,95689
2000-03-22,0.540000,0.540000,0.530000,0.530000,0.382742,39982
2000-03-23,0.510000,0.530000,0.510000,0.510000,0.368299,253941
2000-03-24,0.510000,0.550000,0.510000,0.510000,0.368299,46000
2000-03-27,0.520000,0.520000,0.490000,0.490000,0.353856,59802
2000-03-28,0.490000,0.490000,0.460000,0.460000,0.332191,168326
2000-03-29,0.442000,0.442000,0.400000,0.405000,0.292473,270421
2000-03-30,0.410000,0.420000,0.410000,0.410000,0.296083,92973
2000-03-31,0.410000,0.415000,0.390000,0.400000,0.288862,320146
2000-04-03,0.410000,0.440000,0.405000,0.440000,0.317748,27992
2000-04-04,0.442000,0.445000,0.425000,0.425000,0.306916,28802
2000-04-05,0.426000,0.460000,0.426000,0.445000,0.321359,52898
2000-04-06,0.496000,0.496000,0.475000,0.475000,0.343023,18253
2000-04-07,0.460000,0.465000,0.460000,0.460000,0.332191,63075
2000-04-10,0.470000,0.475000,0.460000,0.470000,0.339413,23156
2000-04-11,0.460000,0.460000,0.450000,0.450000,0.324970,36300
2000-04-12,0.460000,0.470000,0.430000,0.430000,0.310527,109786
2000-04-13,0.433000,0.450000,0.430000,0.435000,0.314137,15800
2000-04-14,0.450000,0.450000,0.430000,0.440000,0.317748,54200
2000-04-17,0.430000,0.440000,0.410000,0.410000,0.296083,97260
2000-04-18,0.400000,0.400000,0.390000,0.390000,0.281640,134572
2000-04-19,0.400000,0.410000,0.400000,0.410000,0.296083,133250
2000-04-20,0.377000,0.377000,0.360000,0.360000,0.259976,34500
2000-04-21,0.360000,0.360000,0.360000,0.360000,0.259976,0
2000-04-24,0.360000,0.360000,0.360000,0.360000,0.259976,0
2000-04-25,0.360000,0.360000,0.360000,0.360000,0.259976,0
2000-04-26,0.360000,0.380000,0.350000,0.350000,0.252754,76508
2000-04-27,0.350000,0.350000,0.330000,0.350000,0.252754,27000
2000-04-28,0.350000,0.350000,0.350000,0.350000,0.252754,32892
2000-05-01,0.360000,0.360000,0.350000,0.350000,0.252754,111525
2000-05-02,0.340000,0.340000,0.340000,0.340000,0.245533,28400
2000-05-03,0.330000,0.340000,0.330000,0.330000,0.238311,130147
2000-05-04,0.330000,0.330000,0.320000,0.320000,0.231090,14800
2000-05-05,0.310000,0.325000,0.300000,0.320000,0.231090,33328
2000-05-08,0.300000,0.320000,0.300000,0.300000,0.216646,28172
2000-05-09,0.300000,0.300000,0.300000,0.300000,0.216646,17000
2000-05-10,0.300000,0.300000,0.300000,0.300000,0.216646,6000
2000-05-11,0.270000,0.270000,0.250000,0.250000,0.180539,128000
2000-05-12,0.250000,0.270000,0.250000,0.270000,0.194982,21700
2000-05-15,0.300000,0.300000,0.270000,0.270000,0.194982,0
2000-05-16,0.300000,0.300000,0.300000,0.300000,0.216646,19101
2000-05-17,0.320000,0.325000,0.320000,0.320000,0.231090,38800
2000-05-18,0.330000,0.340000,0.320000,0.340000,0.245533,57950
2000-05-19,0.340000,0.340000,0.340000,0.340000,0.245533,31850
2000-05-22,0.350000,0.370000,0.350000,0.370000,0.267197,14265
2000-05-23,0.370000,0.375000,0.370000,0.375000,0.270808,4200
2000-05-24,0.393000,0.420000,0.393000,0.410000,0.296083,48250
2000-05-25,0.375000,0.375000,0.370000,0.370000,0.267197,39407
2000-05-26,0.350000,0.350000,0.340000,0.340000,0.245533,20000
2000-05-29,0.350000,0.360000,0.350000,0.360000,0.259976,26765
2000-05-30,0.345000,0.345000,0.345000,0.345000,0.249143,11362
2000-05-31,0.360000,0.370000,0.340000,0.340000,0.245533,25486
2000-06-01,0.330000,0.330000,0.330000,0.330000,0.238311,16915
2000-06-02,0.350000,0.350000,0.330000,0.330000,0.238311,16102
2000-06-05,0.350000,0.350000,0.300000,0.300000,0.216646,35998
2000-06-06,0.350000,0.350000,0.300000,0.300000,0.216646,109350
2000-06-07,0.310000,0.310000,0.300000,0.300000,0.216646,50000
2000-06-08,0.300000,0.300000,0.300000,0.300000,0.216646,61249
2000-06-09,0.300000,0.300000,0.280000,0.280000,0.202203,329249
2000-06-12,0.280000,0.280000,0.280000,0.280000,0.202203,0
