Date,Open,High,Low,Close,Adj Close,Volume
2003-10-28,2.876910,2.876910,2.751830,2.751830,2.751830,1315
2003-10-29,2.710140,2.835220,2.710140,2.751830,2.751830,864
2003-10-30,2.835220,2.835220,2.793520,2.793520,2.793520,436
2003-10-31,2.876910,2.918610,2.835220,2.835220,2.835220,1374
2003-11-03,2.835220,2.835220,2.835220,2.835220,2.835220,0
2003-11-04,2.835220,2.835220,2.668440,2.668440,2.668440,1775
2003-11-05,2.668440,2.668440,2.626750,2.668440,2.668440,894
2003-11-06,2.668440,2.793520,2.543360,2.543360,2.543360,1290
2003-11-07,2.668440,2.668440,2.459970,2.626750,2.626750,2423
2003-11-10,2.585050,2.585050,2.585050,2.585050,2.585050,144
2003-11-11,2.501660,2.501660,2.418270,2.418270,2.418270,2444
2003-11-12,2.376580,2.501660,2.376580,2.376580,2.376580,860
2003-11-13,2.543360,2.543360,2.543360,2.543360,2.543360,240
2003-11-14,2.543360,2.543360,2.501660,2.501660,2.501660,144
2003-11-17,2.501660,2.501660,2.376580,2.418270,2.418270,432
2003-11-18,2.376580,2.376580,2.293190,2.334890,2.334890,1288
2003-11-19,2.501660,2.501660,2.501660,2.501660,2.501660,460
2003-11-20,2.585050,2.585050,2.585050,2.585050,2.585050,37
2003-11-21,2.501660,2.501660,2.501660,2.501660,2.501660,384
2003-11-24,2.585050,2.585050,2.501660,2.501660,2.501660,352
2003-11-25,2.501660,2.501660,2.293190,2.418270,2.418270,662
2003-11-26,2.418270,2.418270,2.418270,2.418270,2.418270,288
2003-11-27,2.376580,2.376580,2.334890,2.334890,2.334890,96
2003-11-28,2.418270,2.418270,2.418270,2.418270,2.418270,79
2003-12-01,2.376580,2.376580,2.376580,2.376580,2.376580,65
2003-12-02,2.334890,2.376580,2.334890,2.334890,2.334890,336
2003-12-03,2.418270,2.418270,2.334890,2.418270,2.418270,240
2003-12-04,2.334890,2.418270,2.334890,2.418270,2.418270,264
2003-12-05,2.376580,2.418270,2.376580,2.376580,2.376580,696
2003-12-08,2.418270,2.418270,2.418270,2.418270,2.418270,447
2003-12-09,2.418270,2.459970,2.376580,2.459970,2.459970,1572
2003-12-10,2.418270,2.418270,2.293190,2.293190,2.293190,403
2003-12-11,2.293190,2.376580,2.293190,2.376580,2.376580,52
2003-12-12,2.376580,2.376580,2.376580,2.376580,2.376580,0
2003-12-15,2.334890,2.334890,2.293190,2.293190,2.293190,240
2003-12-16,2.293190,2.293190,2.251500,2.293190,2.293190,1060
2003-12-17,2.168110,2.168110,2.168110,2.168110,2.168110,358
2003-12-18,2.334890,2.334890,2.251500,2.251500,2.251500,959
2003-12-19,2.251500,2.293190,2.251500,2.293190,2.293190,108
2003-12-22,2.334890,2.418270,2.334890,2.418270,2.418270,92
2003-12-23,2.418270,2.459970,2.418270,2.459970,2.459970,134
2003-12-24,2.418270,2.418270,2.418270,2.418270,2.418270,96
2003-12-25,null,null,null,null,null,null
2003-12-26,null,null,null,null,null,null
2003-12-29,2.501660,2.501660,2.501660,2.501660,2.501660,109
2003-12-30,2.501660,2.501660,2.501660,2.501660,2.501660,12
2003-12-31,2.501660,2.501660,2.501660,2.501660,2.501660,240
2004-01-01,null,null,null,null,null,null
2004-01-02,2.501660,2.501660,2.501660,2.501660,2.501660,26
2004-01-05,2.501660,2.501660,2.501660,2.501660,2.501660,77
2004-01-06,2.501660,2.501660,2.418270,2.501660,2.501660,264
2004-01-07,2.501660,2.835220,2.459970,2.793520,2.793520,1205
2004-01-08,2.835220,2.918610,2.751830,2.751830,2.751830,955
2004-01-09,2.835220,2.876910,2.751830,2.835220,2.835220,995
2004-01-12,2.876910,2.876910,2.793520,2.835220,2.835220,1420
2004-01-13,2.793520,2.793520,2.793520,2.793520,2.793520,1127
2004-01-14,2.835220,2.835220,2.751830,2.751830,2.751830,842
2004-01-15,2.793520,2.876910,2.793520,2.835220,2.835220,782
2004-01-16,2.835220,2.835220,2.710140,2.793520,2.793520,1285
2004-01-19,2.793520,2.918610,2.710140,2.751830,2.751830,1227
2004-01-20,2.751830,3.085380,2.751830,3.085380,3.085380,1791
2004-01-21,3.085380,3.252160,3.085380,3.252160,3.252160,3268
2004-01-22,3.210470,3.252160,3.127080,3.252160,3.252160,1077
2004-01-23,3.335550,3.377250,3.252160,3.293860,3.293860,1173
2004-01-26,null,null,null,null,null,null
2004-01-27,3.335550,3.502330,3.293860,3.335550,3.335550,4788
2004-01-28,3.252160,3.335550,3.168770,3.168770,3.168770,4179
2004-01-29,3.168770,3.168770,3.002000,3.085380,3.085380,2659
2004-01-30,3.043690,3.085380,3.002000,3.085380,3.085380,475
2004-02-02,3.085380,3.210470,3.085380,3.210470,3.210470,1509
2004-02-03,3.210470,3.210470,3.043690,3.043690,3.043690,2158
2004-02-04,3.043690,3.127080,3.043690,3.127080,3.127080,157
2004-02-05,3.127080,3.127080,3.085380,3.127080,3.127080,571
2004-02-06,3.085380,3.085380,3.002000,3.002000,3.002000,469
2004-02-09,3.043690,3.085380,3.043690,3.085380,3.085380,657
2004-02-10,3.127080,3.127080,3.085380,3.127080,3.127080,806
2004-02-11,3.127080,3.252160,3.085380,3.210470,3.210470,895
2004-02-12,3.210470,3.293860,3.210470,3.210470,3.210470,684
2004-02-13,3.210470,3.210470,3.127080,3.127080,3.127080,551
2004-02-16,3.168770,3.210470,3.127080,3.210470,3.210470,318
2004-02-17,3.210470,3.210470,3.168770,3.210470,3.210470,285
2004-02-18,3.210470,3.210470,3.168770,3.210470,3.210470,476
2004-02-19,3.210470,3.293860,3.210470,3.293860,3.293860,790
2004-02-20,3.293860,3.293860,3.293860,3.293860,3.293860,304
2004-02-23,3.210470,3.210470,3.127080,3.127080,3.127080,423
2004-02-24,3.127080,3.127080,3.043690,3.043690,3.043690,486
2004-02-25,3.085380,3.168770,3.085380,3.168770,3.168770,1003
2004-02-26,3.127080,3.127080,3.043690,3.043690,3.043690,168
2004-02-27,3.002000,3.002000,3.002000,3.002000,3.002000,98
2004-03-01,3.043690,3.085380,3.002000,3.085380,3.085380,959
2004-03-02,3.127080,3.168770,3.043690,3.043690,3.043690,686
2004-03-03,3.043690,3.043690,3.043690,3.043690,3.043690,216
2004-03-04,3.043690,3.043690,2.918610,2.918610,2.918610,1384
2004-03-05,3.043690,3.043690,3.002000,3.002000,3.002000,657
2004-03-08,3.002000,3.002000,3.002000,3.002000,3.002000,96
2004-03-09,2.960300,2.960300,2.918610,2.918610,2.918610,104
2004-03-10,2.960300,2.960300,2.960300,2.960300,2.960300,498
2004-03-11,2.960300,2.960300,2.960300,2.960300,2.960300,7
2004-03-12,2.960300,3.085380,2.960300,3.002000,3.002000,379
2004-03-15,3.002000,3.002000,2.918610,2.918610,2.918610,552
2004-03-16,3.002000,3.002000,2.918610,2.918610,2.918610,492
2004-03-17,2.960300,2.960300,2.960300,2.960300,2.960300,29
2004-03-18,3.043690,3.043690,2.960300,2.960300,2.960300,144
2004-03-19,3.002000,3.043690,3.002000,3.043690,3.043690,187
2004-03-22,3.085380,3.085380,3.043690,3.043690,3.043690,617
2004-03-23,3.085380,3.335550,3.085380,3.293860,3.293860,3456
2004-03-24,3.418940,3.544020,3.377250,3.502330,3.502330,8601
2004-03-25,3.502330,3.502330,3.252160,3.293860,3.293860,3652
2004-03-26,3.335550,3.377250,3.335550,3.377250,3.377250,1186
2004-03-29,3.418940,3.585720,3.335550,3.585720,3.585720,2018
2004-03-30,3.544020,3.544020,3.418940,3.418940,3.418940,839
2004-03-31,3.418940,3.502330,3.418940,3.502330,3.502330,560
2004-04-01,3.502330,3.502330,3.460630,3.502330,3.502330,556
2004-04-02,3.544020,3.544020,3.335550,3.418940,3.418940,902
2004-04-05,3.472960,3.515310,3.430610,3.430610,3.430610,630
2004-04-06,3.430610,3.515310,3.388250,3.388250,3.388250,752
2004-04-07,3.537700,3.580840,3.451410,3.451410,3.451410,528
2004-04-08,3.451410,3.537700,3.451410,3.537700,3.537700,198
2004-04-09,null,null,null,null,null,null
2004-04-12,null,null,null,null,null,null
2004-04-13,3.451410,3.451410,3.451410,3.451410,3.451410,437
2004-04-14,3.408270,3.451410,3.321990,3.451410,3.451410,488
2004-04-15,3.451410,3.451410,3.365130,3.451410,3.451410,188
2004-04-16,3.365130,3.365130,3.278840,3.278840,3.278840,544
2004-04-19,3.278840,3.365130,3.278840,3.365130,3.365130,199
2004-04-20,3.278840,3.278840,3.278840,3.278840,3.278840,232
2004-04-21,3.321990,3.365130,3.278840,3.278840,3.278840,248
2004-04-22,3.278840,3.451410,3.235700,3.451410,3.451410,1330
2004-04-23,3.365130,3.451410,3.365130,3.451410,3.451410,107
2004-04-26,3.365130,3.365130,3.235700,3.365130,3.365130,336
2004-04-27,3.365130,3.365130,3.321990,3.321990,3.321990,310
2004-04-28,3.321990,3.321990,3.321990,3.321990,3.321990,42
2004-04-29,3.321990,3.321990,3.149410,3.149410,3.149410,1328
2004-04-30,3.192560,3.192560,3.106270,3.106270,3.106270,348
2004-05-03,3.149410,3.192560,3.106270,3.106270,3.106270,151
2004-05-04,3.192560,3.192560,3.192560,3.192560,3.192560,93
2004-05-05,3.192560,3.235700,3.192560,3.192560,3.192560,365
2004-05-06,3.235700,3.278840,3.149410,3.278840,3.278840,250
2004-05-07,3.192560,3.192560,3.192560,3.192560,3.192560,162
2004-05-10,3.192560,3.192560,3.019990,3.019990,3.019990,370
2004-05-11,2.933700,3.019990,2.804270,3.019990,3.019990,518
2004-05-12,2.933700,3.019990,2.933700,3.019990,3.019990,165
2004-05-13,3.019990,3.019990,2.933700,2.976840,2.976840,192
2004-05-14,2.976840,2.976840,2.933700,2.933700,2.933700,127
2004-05-17,2.933700,3.019990,2.933700,3.019990,3.019990,236
2004-05-18,2.976840,3.019990,2.976840,3.019990,3.019990,76
2004-05-19,3.019990,3.019990,3.019990,3.019990,3.019990,0
2004-05-20,3.019990,3.019990,3.019990,3.019990,3.019990,229
2004-05-21,3.149410,3.149410,3.019990,3.019990,3.019990,23
2004-05-24,3.019990,3.019990,3.019990,3.019990,3.019990,9
2004-05-25,3.063130,3.063130,3.019990,3.019990,3.019990,388
2004-05-26,3.019990,3.019990,3.019990,3.019990,3.019990,6
2004-05-27,3.019990,3.019990,3.019990,3.019990,3.019990,111
2004-05-28,3.019990,3.192560,3.019990,3.192560,3.192560,453
2004-05-31,3.192560,3.192560,3.192560,3.192560,3.192560,61
2004-06-01,3.192560,3.192560,3.019990,3.106270,3.106270,211
2004-06-02,3.019990,3.063130,3.019990,3.019990,3.019990,774
2004-06-03,3.019990,3.019990,3.019990,3.019990,3.019990,484
2004-06-04,3.063130,3.063130,3.019990,3.063130,3.063130,543
2004-06-07,3.106270,3.149410,3.106270,3.106270,3.106270,484
2004-06-08,3.149410,3.235700,3.149410,3.235700,3.235700,447
2004-06-09,3.192560,3.192560,3.019990,3.106270,3.106270,903
2004-06-10,3.019990,3.106270,3.019990,3.063130,3.063130,614
2004-06-11,3.106270,3.106270,3.019990,3.019990,3.019990,517
2004-06-14,null,null,null,null,null,null
2004-06-15,3.063130,3.063130,3.063130,3.063130,3.063130,139
2004-06-16,3.063130,3.063130,3.019990,3.063130,3.063130,1321
2004-06-17,3.019990,3.063130,2.976840,2.976840,2.976840,199
2004-06-18,2.976840,2.976840,2.976840,2.976840,2.976840,107
2004-06-21,2.976840,3.063130,2.933700,2.933700,2.933700,655
2004-06-22,2.933700,2.933700,2.804270,2.933700,2.933700,429
2004-06-23,2.804270,2.804270,2.804270,2.804270,2.804270,14
2004-06-24,2.804270,2.847420,2.761130,2.804270,2.804270,1268
2004-06-25,2.847420,2.933700,2.847420,2.847420,2.847420,529
2004-06-28,2.847420,2.847420,2.847420,2.847420,2.847420,232
2004-06-29,2.847420,2.933700,2.847420,2.933700,2.933700,514
2004-06-30,2.976840,2.976840,2.933700,2.976840,2.976840,506
2004-07-01,3.019990,3.019990,2.976840,2.976840,2.976840,81
2004-07-02,3.019990,3.106270,3.019990,3.106270,3.106270,362
2004-07-05,3.019990,3.019990,3.019990,3.019990,3.019990,93
2004-07-06,3.019990,3.019990,3.019990,3.019990,3.019990,33
2004-07-07,3.019990,3.019990,2.847420,2.847420,2.847420,106
2004-07-08,2.933700,2.933700,2.933700,2.933700,2.933700,23
2004-07-09,3.019990,3.192560,3.019990,3.019990,3.019990,347
2004-07-12,3.019990,3.019990,3.019990,3.019990,3.019990,29
2004-07-13,3.019990,3.019990,3.019990,3.019990,3.019990,104
2004-07-14,3.019990,3.019990,2.933700,2.933700,2.933700,108
2004-07-15,2.933700,2.933700,2.890560,2.933700,2.933700,40
2004-07-16,3.106270,3.235700,2.933700,2.933700,2.933700,387
2004-07-19,3.019990,3.019990,3.019990,3.019990,3.019990,148
2004-07-20,2.976840,2.976840,2.976840,2.976840,2.976840,3
2004-07-21,3.019990,3.019990,2.674850,3.019990,3.019990,16495
2004-07-22,3.063130,3.063130,2.933700,3.019990,3.019990,406
2004-07-23,3.106270,3.235700,3.019990,3.019990,3.019990,456
2004-07-26,3.019990,3.019990,3.019990,3.019990,3.019990,46
2004-07-27,3.019990,3.019990,2.976840,2.976840,2.976840,39
2004-07-28,2.976840,2.976840,2.976840,2.976840,2.976840,0
2004-07-29,2.976840,2.976840,2.933700,2.933700,2.933700,185
2004-07-30,2.933700,2.933700,2.890560,2.890560,2.890560,540
2004-08-02,3.019990,3.019990,3.019990,3.019990,3.019990,70
2004-08-03,2.976840,2.976840,2.933700,2.933700,2.933700,266
2004-08-04,3.019990,3.019990,2.847420,2.847420,2.847420,240
2004-08-05,3.019990,3.019990,3.019990,3.019990,3.019990,46
2004-08-06,3.019990,3.019990,2.847420,2.890560,2.890560,498
2004-08-09,2.890560,2.890560,2.890560,2.890560,2.890560,46
2004-08-10,2.890560,2.890560,2.890560,2.890560,2.890560,0
2004-08-11,2.847420,2.890560,2.804270,2.847420,2.847420,418
2004-08-12,2.847420,2.847420,2.847420,2.847420,2.847420,42
2004-08-13,2.804270,2.804270,2.804270,2.804270,2.804270,93
2004-08-16,2.804270,2.804270,2.804270,2.804270,2.804270,0
2004-08-17,2.804270,2.804270,2.761130,2.761130,2.761130,118
2004-08-18,2.761130,2.761130,2.761130,2.761130,2.761130,342
2004-08-19,2.761130,2.761130,2.761130,2.761130,2.761130,228
2004-08-20,2.804270,2.804270,2.804270,2.804270,2.804270,79
2004-08-23,2.804270,2.804270,2.804270,2.804270,2.804270,23
2004-08-24,2.674850,2.674850,2.674850,2.674850,2.674850,190
2004-08-25,2.674850,2.717990,2.631700,2.717990,2.717990,275
2004-08-26,2.631700,2.631700,2.631700,2.631700,2.631700,93
2004-08-27,2.674850,2.674850,2.674850,2.674850,2.674850,58
2004-08-30,2.674850,2.674850,2.631700,2.631700,2.631700,568
2004-08-31,2.588560,2.588560,2.502270,2.588560,2.588560,1042
2004-09-01,2.502270,2.588560,2.329700,2.415990,2.415990,1427
2004-09-02,2.415990,2.588560,2.415990,2.588560,2.588560,408
2004-09-03,2.674850,2.761130,2.674850,2.761130,2.761130,331
2004-09-06,2.674850,2.674850,2.588560,2.588560,2.588560,133
2004-09-07,2.588560,2.588560,2.502270,2.502270,2.502270,232
2004-09-08,2.674850,2.847420,2.588560,2.588560,2.588560,158
2004-09-09,2.588560,2.761130,2.502270,2.761130,2.761130,341
2004-09-10,2.502270,2.502270,2.502270,2.502270,2.502270,12
2004-09-13,2.502270,2.502270,2.329700,2.329700,2.329700,233
2004-09-14,2.329700,2.329700,2.329700,2.329700,2.329700,74
2004-09-15,2.502270,2.588560,2.502270,2.588560,2.588560,782
2004-09-16,2.502270,2.502270,2.502270,2.502270,2.502270,127
2004-09-17,2.545420,2.545420,2.459130,2.459130,2.459130,124
2004-09-20,2.502270,2.588560,2.502270,2.588560,2.588560,329
2004-09-21,2.674850,2.761130,2.502270,2.502270,2.502270,703
2004-09-22,2.502270,2.761130,2.502270,2.588560,2.588560,214
2004-09-23,2.588560,2.847420,2.545420,2.847420,2.847420,498
2004-09-24,2.847420,3.019990,2.847420,2.933700,2.933700,1595
2004-09-27,2.890560,2.933700,2.761130,2.933700,2.933700,1584
2004-09-28,2.847420,2.847420,2.588560,2.674850,2.674850,352
2004-09-29,2.847420,2.933700,2.674850,2.847420,2.847420,2044
2004-09-30,2.847420,2.933700,2.674850,2.674850,2.674850,303
2004-10-01,2.674850,2.847420,2.674850,2.761130,2.761130,790
2004-10-04,2.717990,2.717990,2.674850,2.674850,2.674850,93
2004-10-05,2.674850,2.674850,2.674850,2.674850,2.674850,182
2004-10-06,2.674850,2.847420,2.674850,2.847420,2.847420,528
2004-10-07,2.674850,2.674850,2.674850,2.674850,2.674850,93
2004-10-08,2.674850,2.674850,2.459130,2.674850,2.674850,356
2004-10-11,2.588560,2.588560,2.502270,2.502270,2.502270,725
2004-10-12,2.674850,2.674850,2.545420,2.545420,2.545420,408
2004-10-13,2.545420,2.545420,2.545420,2.545420,2.545420,0
2004-10-14,2.545420,2.588560,2.415990,2.459130,2.459130,797
2004-10-15,2.545420,2.588560,2.545420,2.588560,2.588560,209
2004-10-18,2.545420,2.545420,2.545420,2.545420,2.545420,301
2004-10-19,2.502270,2.545420,2.502270,2.502270,2.502270,317
2004-10-20,2.588560,2.588560,2.459130,2.459130,2.459130,772
2004-10-21,2.502270,2.502270,2.415990,2.415990,2.415990,464
2004-10-22,2.502270,2.502270,2.415990,2.415990,2.415990,188
2004-10-25,2.545420,2.545420,2.545420,2.545420,2.545420,129
2004-10-26,2.502270,2.545420,2.459130,2.502270,2.502270,1116
2004-10-27,2.545420,2.545420,2.502270,2.545420,2.545420,359
2004-10-28,2.502270,2.588560,2.415990,2.588560,2.588560,383
2004-10-29,2.502270,2.502270,2.502270,2.502270,2.502270,185
2004-11-01,2.545420,2.545420,2.545420,2.545420,2.545420,10
2004-11-02,2.588560,2.588560,2.545420,2.545420,2.545420,641
2004-11-03,2.588560,2.588560,2.588560,2.588560,2.588560,60
2004-11-04,2.588560,2.588560,2.588560,2.588560,2.588560,213
2004-11-05,2.631700,2.674850,2.631700,2.674850,2.674850,352
2004-11-08,2.717990,2.761130,2.717990,2.761130,2.761130,300
2004-11-09,2.761130,2.890560,2.761130,2.847420,2.847420,2550
2004-11-10,2.933700,3.063130,2.890560,2.933700,2.933700,2992
2004-11-11,2.976840,2.976840,2.847420,2.847420,2.847420,639
2004-11-12,2.847420,2.933700,2.847420,2.890560,2.890560,443
2004-11-15,2.890560,2.890560,2.847420,2.847420,2.847420,881
2004-11-16,2.847420,2.847420,2.847420,2.847420,2.847420,216
2004-11-17,2.890560,2.890560,2.847420,2.847420,2.847420,348
2004-11-18,2.847420,2.847420,2.761130,2.761130,2.761130,420
2004-11-19,2.847420,2.847420,2.761130,2.761130,2.761130,371
2004-11-22,2.761130,2.761130,2.761130,2.761130,2.761130,556
2004-11-23,2.761130,2.847420,2.717990,2.847420,2.847420,1018
2004-11-24,2.847420,2.847420,2.761130,2.761130,2.761130,730
2004-11-25,2.761130,2.804270,2.761130,2.804270,2.804270,247
2004-11-26,2.804270,2.804270,2.761130,2.761130,2.761130,502
2004-11-29,2.804270,2.804270,2.804270,2.804270,2.804270,415
2004-11-30,2.804270,2.847420,2.804270,2.847420,2.847420,164
2004-12-01,2.804270,2.804270,2.761130,2.761130,2.761130,352
2004-12-02,2.761130,2.847420,2.761130,2.847420,2.847420,167
2004-12-03,2.847420,2.847420,2.717990,2.761130,2.761130,691
2004-12-06,2.761130,2.761130,2.761130,2.761130,2.761130,45
2004-12-07,2.717990,2.717990,2.588560,2.588560,2.588560,640
2004-12-08,2.588560,2.588560,2.588560,2.588560,2.588560,107
2004-12-09,2.415990,2.588560,2.372850,2.588560,2.588560,440
2004-12-10,2.631700,2.631700,2.588560,2.588560,2.588560,70
2004-12-13,2.588560,2.588560,2.588560,2.588560,2.588560,32
2004-12-14,2.502270,2.502270,2.459130,2.502270,2.502270,371
2004-12-15,2.502270,2.588560,2.502270,2.588560,2.588560,72
2004-12-16,2.588560,2.588560,2.502270,2.502270,2.502270,366
2004-12-17,2.545420,2.545420,2.459130,2.459130,2.459130,441
2004-12-20,2.588560,2.761130,2.588560,2.761130,2.761130,143
2004-12-21,2.588560,2.588560,2.502270,2.502270,2.502270,171
2004-12-22,2.502270,2.502270,2.502270,2.502270,2.502270,0
2004-12-23,2.588560,2.588560,2.588560,2.588560,2.588560,23
2004-12-24,2.588560,2.588560,2.588560,2.588560,2.588560,0
2004-12-27,null,null,null,null,null,null
2004-12-28,null,null,null,null,null,null
2004-12-29,2.588560,2.588560,2.588560,2.588560,2.588560,0
2004-12-30,2.674850,2.674850,2.674850,2.674850,2.674850,23
2004-12-31,2.674850,2.674850,2.674850,2.674850,2.674850,0
2005-01-04,2.674850,2.674850,2.674850,2.674850,2.674850,139
2005-01-05,2.674850,2.674850,2.588560,2.674850,2.674850,106
2005-01-06,2.588560,2.588560,2.502270,2.502270,2.502270,371
2005-01-07,2.502270,2.502270,2.502270,2.502270,2.502270,0
2005-01-10,2.545420,2.545420,2.502270,2.502270,2.502270,415
2005-01-11,2.502270,2.502270,2.502270,2.502270,2.502270,86
2005-01-12,2.502270,2.502270,2.502270,2.502270,2.502270,0
2005-01-13,2.502270,2.502270,2.415990,2.415990,2.415990,185
2005-01-14,2.459130,2.502270,2.459130,2.502270,2.502270,93
2005-01-17,2.459130,2.459130,2.459130,2.459130,2.459130,82
2005-01-18,2.459130,2.459130,2.459130,2.459130,2.459130,46
2005-01-19,2.588560,2.588560,2.415990,2.415990,2.415990,298
2005-01-20,2.502270,2.588560,2.502270,2.502270,2.502270,141
2005-01-21,2.588560,2.588560,2.588560,2.588560,2.588560,70
2005-01-24,2.588560,2.588560,2.545420,2.588560,2.588560,739
2005-01-25,2.588560,2.588560,2.545420,2.545420,2.545420,32
2005-01-27,2.545420,2.545420,2.545420,2.545420,2.545420,0
2005-01-28,2.588560,2.588560,2.502270,2.502270,2.502270,380
2005-01-31,2.502270,2.545420,2.502270,2.545420,2.545420,281
2005-02-01,2.588560,2.588560,2.588560,2.588560,2.588560,90
2005-02-02,2.545420,2.588560,2.545420,2.588560,2.588560,203
2005-02-03,2.588560,2.588560,2.545420,2.545420,2.545420,441
2005-02-04,2.545420,2.545420,2.502270,2.502270,2.502270,193
2005-02-07,2.545420,2.631700,2.545420,2.588560,2.588560,343
2005-02-08,2.588560,2.631700,2.502270,2.631700,2.631700,865
2005-02-09,2.588560,2.674850,2.588560,2.674850,2.674850,204
2005-02-10,2.674850,2.674850,2.674850,2.674850,2.674850,0
2005-02-11,2.674850,2.761130,2.674850,2.674850,2.674850,603
2005-02-14,2.761130,2.804270,2.761130,2.804270,2.804270,172
2005-02-15,2.674850,2.674850,2.674850,2.674850,2.674850,695
2005-02-16,2.674850,2.674850,2.502270,2.502270,2.502270,384
2005-02-17,2.631700,2.631700,2.545420,2.545420,2.545420,204
2005-02-18,2.502270,2.545420,2.502270,2.502270,2.502270,142
2005-02-21,2.545420,2.545420,2.459130,2.459130,2.459130,256
2005-02-22,2.459130,2.459130,2.459130,2.459130,2.459130,70
2005-02-23,2.502270,2.502270,2.502270,2.502270,2.502270,49
